artistID,objQID,objLabel,objDesc
2904,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
2904,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
731,Q622871,psychedelic trance,subgenre of trance music
1573,Q37073,pop music,genre of popular music
13741,Q37073,pop music,genre of popular music
15354,Q11366,alternative rock,subgenre of rock music
15424,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
15424,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
15424,Q188539,glam metal,genre of heavy metal music
10237,Q37073,pop music,genre of popular music
18305,Q37073,pop music,genre of popular music
18305,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
18305,Q83440,country music,genre of American popular music
18305,Q131272,soul,genre of popular music
17745,Q828322,platform game,video game where the core objective is to move the player character between points in an environment
6162,Q1640319,experimental music,music genre
6230,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
15336,Q544440,filmi music,music produced for India's mainstream motion picture industry
15336,Q854844,bhangra,upbeat type of popular music associated with Punjabi culture
15336,Q3535998,Indian pop,pop music produced in India independent from film soundtracks
15336,Q11700058,folk-pop,music genre
11507,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
12604,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
11511,Q817138,electronica,broad group of electronic-based music genres
15386,Q217467,art rock,subgenre of rock music
15933,Q753679,gangsta rap,genre of rap music
5415,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
5415,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
5415,Q193207,ambient music,music genre
5415,Q205560,trip hop,genre of electronic music
5415,Q221772,acid jazz,"genre of music, mixing elements of funk, soul, jazz and electronic music"
5415,Q842324,indie pop,genre of pop music within independent music movement
5415,Q1207347,Shibuya-kei,musical genre originating from Japan
1578,Q37073,pop music,genre of popular music
8436,Q11399,rock music,popular music genre
12038,Q37073,pop music,genre of popular music
2979,Q43343,folk music,"music meta-genre encompassing traditional folk music, contemporary folk music (evolved from the former during the 20th-century folk revival), and derivatives of these two branches"
2979,Q83440,country music,genre of American popular music
11791,Q11399,rock music,popular music genre
6006,Q11366,alternative rock,subgenre of rock music
18271,Q11366,alternative rock,subgenre of rock music
12975,Q968730,industrial rock,music genre
2462,Q547137,Latin pop,upbeat Latin music mixed with American pop music
4032,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
9755,Q37073,pop music,genre of popular music
9755,Q837837,power pop,music genre
9755,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
9755,Q2472420,estrada,"kind of scenic art of small forms of mainly popular-entertaining direction, including such directions as singing, dance, circus on stage, illusionism, colloquial genre, parody, clownery"
13054,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
3958,Q851213,electronic dance music,broad genre of electronic music
12774,Q11399,rock music,popular music genre
5342,Q170611,techno,genre of electronic dance music
5342,Q622871,psychedelic trance,subgenre of trance music
833,Q475221,deathcore,fusion genre that combines metalcore and death metal
2960,Q11399,rock music,popular music genre
14216,Q11366,alternative rock,subgenre of rock music
16791,Q10926,emo,"derivative of post hardcore rock music with emotional, introspective lyrics"
592,Q492264,film score,"original music written specifically to accompany a film, part of the film's soundtrack"
4253,Q43343,folk music,"music meta-genre encompassing traditional folk music, contemporary folk music (evolved from the former during the 20th-century folk revival), and derivatives of these two branches"
4253,Q7309098,regional Mexican,musical styles originating from Mexico and the Mexican American community in the United States; radio format
15613,Q20474,dubstep,genre of electronic dance music that originated in South London
15613,Q188994,drum and bass,electronic music genre
15613,Q1102161,jungle,electronic music genre; subgenre of drum and bass
15613,Q2913982,trap music,subgenre of hip-hop
13731,Q37073,pop music,genre of popular music
8860,Q504635,crossover,term applied to musical works or performers combining two or more genres
8857,Q8341,jazz,musical style and genre
13911,Q1344,opera,artform combining sung text and musical score in a theatrical setting
13911,Q9730,classical music,broad tradition of Western art music
4553,Q37073,pop music,genre of popular music
4553,Q484641,pop rock,music genre
7869,Q8341,jazz,musical style and genre
7869,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
7869,Q37073,pop music,genre of popular music
7869,Q602561,electro swing,music genre
313,Q484641,pop rock,music genre
4814,Q37073,pop music,genre of popular music
15403,Q37073,pop music,genre of popular music
15403,Q83440,country music,genre of American popular music
15403,Q217191,soft rock,music genre derived from popular and rock music
15403,Q378988,adult contemporary music,radio format and music genre
15403,Q2280497,country pop,fusion genre of country music and pop music
8711,Q43343,folk music,"music meta-genre encompassing traditional folk music, contemporary folk music (evolved from the former during the 20th-century folk revival), and derivatives of these two branches"
10474,Q20664530,crime literature,"literary genre that fictionalises crimes, their detection, criminals, and their motives, strictly restricted to literature (excluding film and theatre)"
10810,Q37073,pop music,genre of popular music
1971,Q484641,pop rock,music genre
1971,Q1317816,indie folk,music genre
1971,Q11700058,folk-pop,music genre
4686,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
4686,Q37073,pop music,genre of popular music
4686,Q373342,popular music,music genres distributed to large audiences and considered to have wide appeal
4686,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
4686,Q7170257,Iranian pop,music genre or scene
4686,Q11700058,folk-pop,music genre
4488,Q484641,pop rock,music genre
5094,Q37073,pop music,genre of popular music
11822,Q37073,pop music,genre of popular music
5980,Q3071,punk rock,genre of rock music
9566,Q3071,punk rock,genre of rock music
5980,Q131578,J-pop,Japanese popular music genre
9566,Q131578,J-pop,Japanese popular music genre
5980,Q1055871,Japanese rock,music genre
9566,Q1055871,Japanese rock,music genre
13709,Q11366,alternative rock,subgenre of rock music
3960,Q37073,pop music,genre of popular music
3960,Q216961,Eurodance,music genre
9580,Q185676,fado,Portuguese music genre
13585,Q254890,nova cançó,artistic movement and music genre in catalan spoken territories
13585,Q76825003,"folk, world and country",music genre
13585,Q108250543,music of Mediterranea,music genre
15415,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
15415,Q37073,pop music,genre of popular music
15415,Q131272,soul,genre of popular music
15415,Q211756,dance-pop,dance-oriented pop music
15415,Q484641,pop rock,music genre
15415,Q874038,deep house,subgenre of house music that originated in the 1980s
15415,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
991,Q37073,pop music,genre of popular music
991,Q186472,folk rock,fusion genre of folk and rock music
991,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
991,Q205560,trip hop,genre of electronic music
991,Q484641,pop rock,music genre
4704,Q37073,pop music,genre of popular music
4704,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
